Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_MtCO2,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Yield_kg_per_ha,GDD,Cumulative_Rainfall,Days_Into_Season,pH_Temperature_Interaction,Nitrogen_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
North Central,Cassava,2005,4,29.267600020877122,271.2514483089132,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.1774576070200404,19.267600020877122,1140.513313284493,0,173.51505726662867,22626.245809653487,1,0,0,0,-1.2415867038921586,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,5,28.169523809523806,358.80625000000003,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.1774576070200404,18.169523809523806,1499.3195632844931,30,167.00503401360544,29929.56705357143,1,1,0,0,-1.2415867039173676,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,6,26.669523809523806,478.40833333333336,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.1774576070200404,16.669523809523806,1977.7278966178264,60,158.11217687074827,39906.08940476191,1,1,0,0,-1.2415867039368915,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,7,25.169523809523806,598.0104166666667,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.1774576070200404,15.169523809523806,2575.7383132844934,90,149.21931972789113,49882.611755952385,1,1,0,0,-1.2415867039486062,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,8,24.07144759817049,685.5652183577535,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.1774576070200404,14.07144759817049,3261.3035316422465,120,142.7092964748679,57185.93299987032,1,0,0,0,-1.2415867039545907,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,9,23.669523809523806,717.6125000000001,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.1774576070200404,13.669523809523806,3978.9160316422467,150,140.326462585034,59859.13410714286,1,0,0,0,-1.2415867039564168,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,10,24.07144759817049,685.5652183577536,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,4664.481250000001,180,142.7092964748679,57185.932999870325,0,0,0,0,-1.2415867039545903,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,11,25.169523809523806,598.0104166666667,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,5262.491666666667,210,149.21931972789113,49882.611755952385,0,0,0,0,-1.2415867039486062,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2005,12,26.669523809523806,478.40833333333336,65.96071428571429,101.666,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,5740.900000000001,240,158.11217687074827,39906.08940476191,0,0,0,0,-1.2415867039368915,1,0,13.656837191870668,13.545090076913812,13.46505086982187,13.422224303634907,26.16436507936508,6605.166666666667,-0.5920915497504247,0.5866666666666589,-619.0999999999995,0.31458718903355276
North Central,Cassava,2006,1,27.86952380952381,446.39375000000007,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,446.39375000000007,0,165.22646258503403,37235.61580357143,0,0,0,0,-0.6906440296081044,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,2,28.967600020877125,337.4661149396001,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,783.8598649396001,0,171.73648583805723,28149.494930461788,0,0,0,0,-0.6906440295940823,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,3,29.36952380952381,297.59583333333336,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,1081.4556982729337,0,174.11931972789117,24823.74386904762,0,0,0,0,-0.6906440295863826,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,4,28.967600020877125,337.46611493960023,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.2448594165554208,18.967600020877125,1418.9218132125338,0,171.73648583805723,28149.494930461795,1,0,0,0,-0.6906440295940817,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,5,27.86952380952381,446.39375000000007,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.2448594165554208,17.86952380952381,1865.3155632125338,30,165.22646258503403,37235.61580357143,1,1,0,0,-0.6906440296081044,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,6,26.36952380952381,595.1916666666667,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.2448594165554208,16.36952380952381,2460.5072298792006,60,156.33360544217686,49647.48773809524,1,1,0,0,-0.6906440296189648,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,7,24.86952380952381,743.9895833333334,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.2448594165554208,14.869523809523809,3204.496813212534,90,147.44074829931972,62059.35967261905,1,1,0,0,-0.6906440296254814,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,8,23.771447598170493,852.9172183937332,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.2448594165554208,13.771447598170493,4057.414031606267,120,140.9307250462965,71145.48054572869,1,0,0,0,-0.6906440296288101,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,9,23.36952380952381,892.7875000000001,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.2448594165554208,13.369523809523809,4950.201531606267,150,138.54789115646258,74471.23160714286,1,0,0,0,-0.6906440296298259,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,10,23.771447598170493,852.9172183937333,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,5803.118750000001,180,140.9307250462965,71145.48054572869,0,0,0,0,-0.6906440296288098,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,11,24.86952380952381,743.9895833333334,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,6547.108333333334,210,147.44074829931972,62059.35967261905,0,0,0,0,-0.6906440296254814,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2006,12,26.36952380952381,595.1916666666667,66.75238095238095,90.097,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,7142.300000000001,240,156.33360544217686,49647.48773809524,0,0,0,0,-0.6906440296189648,1,0,13.064745642120243,13.656837191870668,13.545090076913812,13.396913111107812,26.373968253968254,6414.400000000001,0.4044108572122802,-0.29999999999999716,1401.4000000000005,0.30258458516273545
North Central,Cassava,2007,1,26.983452380952382,668.16875,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,668.16875,0,159.97332482993198,55734.819017857146,0,0,0,0,0.7043645229243547,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,2,28.0815285923057,505.12425899007087,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,1173.293008990071,0,166.48334808295522,42134.57926061463,0,0,0,0,0.7043645229100536,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,3,28.483452380952382,445.4458333333334,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,1618.7388423234042,0,168.86618197278912,37156.546011904764,0,0,0,0,0.7043645229022024,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,4,28.0815285923057,505.124258990071,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.168441432720232,18.0815285923057,2123.8631013134755,0,166.48334808295522,42134.579260614635,1,0,0,0,0.7043645229100539,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,5,26.983452380952382,668.16875,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.168441432720232,16.983452380952382,2792.0318513134753,30,159.97332482993198,55734.819017857146,1,1,0,0,0.7043645229243547,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,6,25.483452380952382,890.8916666666668,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.168441432720232,15.483452380952382,3682.923517980142,60,151.08046768707484,74313.09202380953,1,1,0,0,0.7043645229354318,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,7,23.983452380952382,1113.6145833333335,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.168441432720232,13.983452380952382,4796.538101313476,90,142.1876105442177,92891.36502976192,1,1,0,0,0.7043645229420777,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,8,22.885376169599066,1276.6590743432625,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.168441432720232,12.885376169599066,6073.197175656738,120,135.67758729119447,106491.60478700443,1,0,0,0,0.7043645229454728,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,9,22.483452380952382,1336.3375,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.168441432720232,12.483452380952382,7409.534675656738,150,133.29475340136057,111469.63803571429,1,0,0,0,0.7043645229465076,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,10,22.885376169599066,1276.6590743432625,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,8686.19375,180,135.67758729119447,106491.60478700443,0,0,0,0,0.7043645229454728,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,11,23.983452380952382,1113.6145833333335,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,9799.808333333334,210,142.1876105442177,92891.36502976192,0,0,0,0,0.7043645229420777,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2007,12,25.483452380952382,890.8916666666668,69.89166666666667,82.17,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,10690.7,240,151.08046768707484,74313.09202380953,0,0,0,0,0.7043645229354318,0,1,13.469156499332524,13.064745642120243,13.656837191870668,13.181516912591386,26.174166666666665,7857.966666666667,-0.45850790301113165,-0.8860714285714266,3548.3999999999996,0.25056739908954484
North Central,Cassava,2008,1,26.59988095238095,537.3125,71.4857142857143,86.489,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,537.3125,0,157.69929421768705,44819.53839285714,0,0,0,0,-0.11874713484737652,0,0,13.010648596321392,13.469156499332524,13.064745642120243,13.320682459673527,25.65095238095238,8810.0,0.4715936870452744,-0.3835714285714289,-2093.7000000000007,0.2685769103157125
North Central,Cassava,2008,2,27.697957163734266,406.1991501527158,71.4857142857143,86.489,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,943.5116501527158,0,164.2093174707103,33882.81196773868,0,0,0,0,-0.11874713484496574,0,0,13.010648596321392,13.469156499332524,13.064745642120243,13.320682459673527,25.65095238095238,8810.0,0.4715936870452744,-0.3835714285714289,-2093.7000000000007,0.2685769103157125
North Central,Cassava,2008,3,28.09988095238095,358.2083333333333,71.4857142857143,86.489,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,0.0,0.0,1301.7199834860492,0,166.59215136054422,29879.69226190476,0,0,0,0,-0.11874713484364144,0,0,13.010648596321392,13.469156499332524,13.064745642120243,13.320682459673527,25.65095238095238,8810.0,0.4715936870452744,-0.3835714285714289,-2093.7000000000007,0.2685769103157125
North Central,Cassava,2008,4,27.697957163734266,406.19915015271584,71.4857142857143,86.489,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.247040380561111,17.697957163734266,1707.9191336387648,0,164.2093174707103,33882.81196773868,1,0,0,0,-0.11874713484496571,0,0,13.010648596321392,13.469156499332524,13.064745642120243,13.320682459673527,25.65095238095238,8810.0,0.4715936870452744,-0.3835714285714289,-2093.7000000000007,0.2685769103157125
North Central,Cassava,2008,5,26.59988095238095,537.3125,71.4857142857143,86.489,5.928571428571429,83.41428571428571,1.3571428571428572,0.13857142857142857,2.247040380561111,16.59988095238095,2245.231633638765,30,157.69929421768705,44819.53839285714,1,1,0,0,-0.11874713484737652,0,0,13.010648596321392,13.469156499332524,13.064745642120243,13.320682459673527,25.65095238095238,8810.0,0.4715936870452744,-0.3835714285714289,-2093.7000000000007,0.2685769103157125
